Combined oxidative phosphorylation deficiency 29	Combined oxidative phosphorylation deficiency 29	616811
Muscular dystrophy, limb-girdle, autosomal recessive 25	Muscular dystrophy, limb-girdle, autosomal recessive 25	616812
Preimplantation embryonic lethality 1	Preimplantation embryonic lethality 1	616814
Hypotonia, infantile, with psychomotor retardation	Hypotonia, infantile, with psychomotor retardation	616816
Microcephaly, short stature, and impaired glucose metabolism 2	Microcephaly, short stature, and impaired glucose metabolism 2	616817
Iga nephropathy, susceptibility to, 3	Iga nephropathy, susceptibility to, 3	616818
Corpus callosum, agenesis of, with facial anomalies and cerebellar ataxia	Corpus callosum, agenesis of, with facial anomalies and cerebellar ataxia	616819
Muscular dystrophy, limb-girdle, type 2W	Muscular dystrophy, limb-girdle, type 2W	616827
Congenital disorder of glycosylation, type IIO	Congenital disorder of glycosylation, type IIO	616828
Congenital disorder of glycosylation, type IIP	Congenital disorder of glycosylation, type IIP	616829
Luscan-Lumish syndrome	Luscan-Lumish syndrome	616831
Paget disease of bone 6	Paget disease of bone 6	616833
Microcephaly, congenital cataract, and psoriasiform dermatitis	Microcephaly, congenital cataract, and psoriasiform dermatitis	616834
Meier-Gorlin syndrome 6	Meier-Gorlin syndrome 6	616835
Exercise intolerance, riboflavin-responsive	Exercise intolerance, riboflavin-responsive	616839
Parkinson disease 23, autosomal recessive early-onset	Parkinson disease 23, autosomal recessive early-onset	616840
Lymphedema, hereditary, III	Lymphedema, hereditary, III	616843
Brachydactyly, type A1, D	Brachydactyly, type A1, D	616849
Cataract 45	Cataract 45	616851
Myopathy, scapulohumeroperoneal	Myopathy, scapulohumeroperoneal	616852
Even-Plus syndrome	Even-Plus syndrome	616854
Cowden syndrome 7	Cowden syndrome 7	616858
Spasticity, childhood-onset, with hyperglycinemia	Spasticity, childhood-onset, with hyperglycinemia	616859
Anemia, sideroblastic, 3, pyridoxine-refractory	Anemia, sideroblastic, 3, pyridoxine-refractory	616860
Chromosome 16p13.2 deletion syndrome	Chromosome 16p13.2 deletion syndrome	616863
Spinal muscular atrophy with congenital bone fractures 1	Spinal muscular atrophy with congenital bone fractures 1	616866
Spinal muscular atrophy with congenital bone fractures 2	Spinal muscular atrophy with congenital bone fractures 2	616867
Diarrhea 8, secretory sodium, congenital	Diarrhea 8, secretory sodium, congenital	616868
Myeloproliferative/lymphoproliferative neoplasms, familial (multiple types), susceptibility to	Myeloproliferative/lymphoproliferative neoplasms, familial (multiple types), susceptibility to	616871
Immunodeficiency, common variable, 13	Immunodeficiency, common variable, 13	616873
Cerebellar atrophy, visual impairment, and psychomotor retardation	Cerebellar atrophy, visual impairment, and psychomotor retardation	616875
Metabolic encephalomyopathic crises, recurrent, with rhabdomyolysis, cardiac arrhythmias, and neurodegeneration	Metabolic encephalomyopathic crises, recurrent, with rhabdomyolysis, cardiac arrhythmias, and neurodegeneration	616878
Leukodystrophy, hypomyelinating, 13	Leukodystrophy, hypomyelinating, 13	616881
Advanced sleep phase syndrome, familial, 3	Advanced sleep phase syndrome, familial, 3	616882
Mental retardation, autosomal recessive 52	Mental retardation, autosomal recessive 52	616887
Split-Foot malformation with mesoaxial polydactyly	Split-Foot malformation with mesoaxial polydactyly	616890
Nephrotic syndrome, type 12	Nephrotic syndrome, type 12	616892
Nephrotic syndrome, type 13	Nephrotic syndrome, type 13	616893
Robinow syndrome, autosomal dominant 3	Robinow syndrome, autosomal dominant 3	616894
Mitochondrial DNA depletion syndrome 14 (encephalocardiomyopathic type)	Mitochondrial DNA depletion syndrome 14 (encephalocardiomyopathic type)	616896
Osteochondrodysplasia, complex lethal, Symoens-Barnes-Gistelinck type	Osteochondrodysplasia, complex lethal, Symoens-Barnes-Gistelinck type	616897
Chromosome 15q14 deletion syndrome	Chromosome 15q14 deletion syndrome	616898
Hypotonia, infantile, with psychomotor retardation and characteristic facies 3	Hypotonia, infantile, with psychomotor retardation and characteristic facies 3	616900
Developmental delay with short stature, dysmorphic features, and sparse hair	Developmental delay with short stature, dysmorphic features, and sparse hair	616901
Chromosome 11P13 deletion syndrome, distal	Chromosome 11P13 deletion syndrome, distal	616902
Spastic paraplegia 76, autosomal recessive	Spastic paraplegia 76, autosomal recessive	616907
Immunodeficiency-Centromeric instability-facial anomalies syndrome 3	Immunodeficiency-Centromeric instability-facial anomalies syndrome 3	616910
Immunodeficiency-centromeric instability-facial anomalies syndrome 4	Immunodeficiency-centromeric instability-facial anomalies syndrome 4	616911
Bleeding disorder, platelet-type, 20	Bleeding disorder, platelet-type, 20	616913
Marfan lipodystrophy syndrome	Marfan lipodystrophy syndrome	616914
Mental retardation, autosomal recessive 53	Mental retardation, autosomal recessive 53	616917
Heart and brain malformation syndrome	Heart and brain malformation syndrome	616920
Dyskinesia, limb and orofacial, infantile-onset	Dyskinesia, limb and orofacial, infantile-onset	616921
Striatal degeneration, autosomal dominant 2	Striatal degeneration, autosomal dominant 2	616922
Charcot-Marie-Tooth disease, axonal, type 2CC	Charcot-Marie-Tooth disease, axonal, type 2CC	616924
Thrombocytopenia 6	Thrombocytopenia 6	616937
Coffin-Siris syndrome 5	Coffin-Siris syndrome 5	616938
Chorea, childhood-onset, with psychomotor retardation	Chorea, childhood-onset, with psychomotor retardation	616939
Agammaglobulinemia 8, autosomal dominant	Agammaglobulinemia 8, autosomal dominant	616941
Trichothiodystrophy 6, nonphotosensitive	Trichothiodystrophy 6, nonphotosensitive	616943
Mental retardation, autosomal dominant 41	Mental retardation, autosomal dominant 41	616944
Premature ovarian failure 11	Premature ovarian failure 11	616946
Premature ovarian failure 12	Premature ovarian failure 12	616947
Spinocerebellar ataxia, autosomal recessive 22	Spinocerebellar ataxia, autosomal recessive 22	616948
Spinocerebellar ataxia, autosomal recessive 23	Spinocerebellar ataxia, autosomal recessive 23	616949
Spermatogenic failure 15	Spermatogenic failure 15	616950
You-Hoover-Fong syndrome	You-Hoover-Fong syndrome	616954
Retinitis pigmentosa and erythrocytic microcytosis	Retinitis pigmentosa and erythrocytic microcytosis	616959
Hypercalcemia, infantile 2	Hypercalcemia, infantile 2	616963
Deafness, autosomal dominant 70	Deafness, autosomal dominant 70	616968
Deafness, autosomal dominant 66	Deafness, autosomal dominant 66	616969
Intellectual developmental disorder, autosomal dominant 42	Intellectual developmental disorder, autosomal dominant 42	616973
Mental retardation, autosomal dominant 42	Mental retardation, autosomal dominant 42	616973
Combined oxidative phosphorylation deficiency 30	Combined oxidative phosphorylation deficiency 30	616974
Neurodevelopmental disorder with or without anomalies of the brain, eye, or heart	Neurodevelopmental disorder with or without anomalies of the brain, eye, or heart	616975
Intellectual developmental disorder, autosomal dominant 43	Intellectual developmental disorder, autosomal dominant 43	616977
Mental retardation, autosomal dominant 43	Mental retardation, autosomal dominant 43	616977
Epileptic encephalopathy, early infantile, 37	Epileptic encephalopathy, early infantile, 37	616981
Craniofacial dysmorphism, skeletal anomalies, and impaired intellectual development syndrome 2	Craniofacial dysmorphism, skeletal anomalies, and impaired intellectual development syndrome 2	616994
Polycystic liver disease 2	Polycystic liver disease 2	617004
Autoimmune disease, multisystem, infantile-onset, 2	Autoimmune disease, multisystem, infantile-onset, 2	617006
Cerebral palsy, spastic quadriplegic, 3	Cerebral palsy, spastic quadriplegic, 3	617008
Macrocephaly, dysmorphic facies, and psychomotor retardation	Macrocephaly, dysmorphic facies, and psychomotor retardation	617011
Hypermanganesemia with dystonia 2	Hypermanganesemia with dystonia 2	617013
Neutropenia, severe congenital, 7, autosomal recessive	Neutropenia, severe congenital, 7, autosomal recessive	617014
Charcot-Marie-Tooth disease, axonal, type 2T	Charcot-Marie-Tooth disease, axonal, type 2T	617017
Spinocerebellar ataxia 43	Spinocerebellar ataxia 43	617018
Epileptic encephalopathy, early infantile, 38	Epileptic encephalopathy, early infantile, 38	617020
Hydrops, lactic acidosis, and sideroblastic anemia	Hydrops, lactic acidosis, and sideroblastic anemia	617021
Lethal congenital contracture syndrome 10	Lethal congenital contracture syndrome 10	617022
Retinitis pigmentosa 75	Retinitis pigmentosa 75	617023
Night blindness, congenital stationary, type 1H	Night blindness, congenital stationary, type 1H	617024
Nevus comedonicus, somatic	Nevus comedonicus, somatic	617025
Pontocerebellar hypoplasia, type 2F	Pontocerebellar hypoplasia, type 2F	617026
Hyperaldosteronism, familial, type IV	Hyperaldosteronism, familial, type IV	617027
Intellectual developmental disorder, autosomal recessive 54	Intellectual developmental disorder, autosomal recessive 54	617028
Myopathy, distal, 5	Myopathy, distal, 5	617030
Patent ductus arteriosus 2	Patent ductus arteriosus 2	617035
Patent ductus arteriosus 3	Patent ductus arteriosus 3	617039
Duane retraction syndrome 3 with or without deafness	Duane retraction syndrome 3 with or without deafness	617041
Short stature, developmental delay, and congenital heart defects	Short stature, developmental delay, and congenital heart defects	617044
Spastic paraplegia 77, autosomal recessive	Spastic paraplegia 77, autosomal recessive	617046
Cardiomyopathy, familial hypertrophic, 26	Cardiomyopathy, familial hypertrophic, 26	617047
Cholestasis, progressive familial intrahepatic, 5	Cholestasis, progressive familial intrahepatic, 5	617049
Hermansky-Pudlak syndrome 10	Hermansky-Pudlak syndrome 10	617050
Neurodevelopmental disorder with microcephaly and gray sclerae	Neurodevelopmental disorder with microcephaly and gray sclerae	617051
Bone marrow failure syndrome 3	Bone marrow failure syndrome 3	617052
Mirage syndrome	Mirage syndrome	617053
Striatonigral degeneration, childhood-onset	Striatonigral degeneration, childhood-onset	617054
PERCHING syndrome	PERCHING syndrome	617055
Tubulointerstitial kidney disease, autosomal dominant, 5	Tubulointerstitial kidney disease, autosomal dominant, 5	617056
Mental retardation, autosomal dominant 44	Mental retardation, autosomal dominant 44	617061
Okur-Chung neurodevelopmental syndrome	Okur-Chung neurodevelopmental syndrome	617062
Meier-Gorlin syndrome 7	Meier-Gorlin syndrome 7	617063
Epileptic encephalopathy, early infantile, 40	Epileptic encephalopathy, early infantile, 40	617065
Muscular dystrophy, congenital, Davignon-Chauveau type	Muscular dystrophy, congenital, Davignon-Chauveau type	617066
Portal hypertension, noncirrhotic	Portal hypertension, noncirrhotic	617068
Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 3	Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 3	617069
Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 4	Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 4	617070
Muscular dystrophy, limb-girdle, type 2Y	Muscular dystrophy, limb-girdle, type 2Y	617072
Tooth agenesis, selective, 8	Tooth agenesis, selective, 8	617073
Nasopharyngeal carcinoma, susceptibility to, 3	Nasopharyngeal carcinoma, susceptibility to, 3	617075
Seizures, benign familial infantile, 5	Seizures, benign familial infantile, 5	617080
Congenital disorder of glycosylation, type IAA	Congenital disorder of glycosylation, type IAA	617082
Encephalopathy due to defective mitochondrial and peroxisomal fission 2	Encephalopathy due to defective mitochondrial and peroxisomal fission 2	617086
Charcot-Marie-Tooth disease, axonal, autosomal recessive, type 2A2B	Charcot-Marie-Tooth disease, axonal, autosomal recessive, type 2A2B	617087
Short-rib thoracic dysplasia 15 with polydactyly	Short-rib thoracic dysplasia 15 with polydactyly	617088
Microcephaly 17, primary, autosomal recessive	Microcephaly 17, primary, autosomal recessive	617090
Ciliary dyskinesia, primary, 34	Ciliary dyskinesia, primary, 34	617091
Ciliary dyskinesia, primary, 35	Ciliary dyskinesia, primary, 35	617092
Growth retardation, impaired intellectual development, hypotonia, and hepatopathy	Growth retardation, impaired intellectual development, hypotonia, and hepatopathy	617093
Autoinflammation, panniculitis, and dermatosis syndrome	Autoinflammation, panniculitis, and dermatosis syndrome	617099
Familial adenomatous polyposis 4	Familial adenomatous polyposis 4	617100
Intellectual developmental disorder with persistence of fetal hemoglobin	Intellectual developmental disorder with persistence of fetal hemoglobin	617101
Short-Rib thoracic dysplasia 16 with or without polydactyly	Short-Rib thoracic dysplasia 16 with or without polydactyly	617102
Epileptic encephalopathy, early infantile, 41	Epileptic encephalopathy, early infantile, 41	617105
Epileptic encephalopathy, early infantile, 42	Epileptic encephalopathy, early infantile, 42	617106
Thauvin-Robinet-Faivre syndrome	Thauvin-Robinet-Faivre syndrome	617107
Sessile serrated polyposis cancer syndrome	Sessile serrated polyposis cancer syndrome	617108
Macular dystrophy, patterned, 3	Macular dystrophy, patterned, 3	617111
Epileptic encephalopathy, early infantile, 43	Epileptic encephalopathy, early infantile, 43	617113
Myopathy, myofibrillar, 7	Myopathy, myofibrillar, 7	617114
Peeling skin syndrome 5	Peeling skin syndrome 5	617115
Epilepsy, familial focal, with variable foci 2	Epilepsy, familial focal, with variable foci 2	617116
Epilepsy, familial focal, with variable foci 3	Epilepsy, familial focal, with variable foci 3	617118
Bardet-Biedl syndrome 22	Bardet-Biedl syndrome 22	617119
Joubert syndrome 27	Joubert syndrome 27	617120
Joubert syndrome 28	Joubert syndrome 28	617121
Retinitis pigmentosa 76	Retinitis pigmentosa 76	617123
Mental retardation, autosomal recessive 56	Mental retardation, autosomal recessive 56	617125
Alazami-Yuan syndrome	Alazami-Yuan syndrome	617126
Orofaciodigital syndrome XV	Orofaciodigital syndrome XV	617127
Epileptic encephalopathy, early infantile, 44	Epileptic encephalopathy, early infantile, 44	617132
Spinocerebellar ataxia, autosomal recessive 24	Spinocerebellar ataxia, autosomal recessive 24	617133
Frontometaphyseal dysplasia 2	Frontometaphyseal dysplasia 2	617137
Zttk syndrome	Zttk syndrome	617140
Aniridia 2	Aniridia 2	617141
Aniridia 3	Aniridia 3	617142
Myasthenic syndrome, congenital, 20, presynaptic	Myasthenic syndrome, congenital, 20, presynaptic	617143
Neurodegeneration with ataxia, dystonia, and gaze palsy, childhood-onset	Neurodegeneration with ataxia, dystonia, and gaze palsy, childhood-onset	617145
Arthrogryposis, distal, with impaired proprioception and touch	Arthrogryposis, distal, with impaired proprioception and touch	617146
Epileptic encephalopathy, early infantile, 45	Epileptic encephalopathy, early infantile, 45	617153
Mitochondrial DNA depletion syndrome 15 (hepatocerebral type)	Mitochondrial DNA depletion syndrome 15 (hepatocerebral type)	617156
Short stature, brachydactyly, intellectual developmental disability, and seizures	Short stature, brachydactyly, intellectual developmental disability, and seizures	617157
Myopathy, distal, with rimmed vacuoles	Myopathy, distal, with rimmed vacuoles	617158
Sifrim-Hitz-Weiss syndrome	Sifrim-Hitz-Weiss syndrome	617159
Epileptic encephalopathy, early infantile, 46	Epileptic encephalopathy, early infantile, 46	617162
Short stature, rhizomelic, with microcephaly, micrognathia, and developmental delay	Short stature, rhizomelic, with microcephaly, micrognathia, and developmental delay	617164
Developmental and epileptic encephalopathy 47	Developmental and epileptic encephalopathy 47	617166
Aortic aneurysm, familial thoracic 10	Aortic aneurysm, familial thoracic 10	617168
Intellectual developmental disorder, autosomal recessive 74	Intellectual developmental disorder, autosomal recessive 74	617169
Dyskinesia, seizures, and intellectual developmental disorder	Dyskinesia, seizures, and intellectual developmental disorder	617171
Intellectual developmental disorder with cardiac arrhythmia	Intellectual developmental disorder with cardiac arrhythmia	617173
Ehlers-Danlos syndrome, periodontal type, 2	Ehlers-Danlos syndrome, periodontal type, 2	617174
Retinal dystrophy with or without extraocular anomalies	Retinal dystrophy with or without extraocular anomalies	617175
Chitayat syndrome	Chitayat syndrome	617180
Language delay and attention deficit-hyperactivity disorder/cognitive impairment with or without cardiac arrhythmia	Language delay and attention deficit-hyperactivity disorder/cognitive impairment with or without cardiac arrhythmia	617182
Harel-Yoon syndrome	Harel-Yoon syndrome	617183
Mitochondrial DNA depletion syndrome 12A (cardiomyopathic type), autosomal dominant	Mitochondrial DNA depletion syndrome 12A (cardiomyopathic type), autosomal dominant	617184
Encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy, 1	Encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy, 1	617186
Spermatogenic failure 16	Spermatogenic failure 16	617187
Mental retardation, autosomal recessive 57	Mental retardation, autosomal recessive 57	617188
Shashi-Pena syndrome	Shashi-Pena syndrome	617190
Encephalopathy, progressive, early-onset, with brain atrophy and thin corpus callosum	Encephalopathy, progressive, early-onset, with brain atrophy and thin corpus callosum	617193
Lethal congenital contracture syndrome 11	Lethal congenital contracture syndrome 11	617194
Periventricular nodular heterotopia 7	Periventricular nodular heterotopia 7	617201
Heterotaxy, visceral, 8, autosomal	Heterotaxy, visceral, 8, autosomal	617205
Encephalopathy, progressive, with amyotrophy and optic atrophy	Encephalopathy, progressive, with amyotrophy and optic atrophy	617207
Sedoheptulokinase deficiency	Sedoheptulokinase deficiency	617213
Spermatogenic failure 17	Spermatogenic failure 17	617214
Amelogenesis imperfecta, hypomaturation type, IIA6	Amelogenesis imperfecta, hypomaturation type, IIA6	617217
Chromosome 19q13.11 deletion syndrome, proximal	Chromosome 19q13.11 deletion syndrome, proximal	617219
Sudden cardiac failure, infantile	Sudden cardiac failure, infantile	617222
Sudden cardiac failure, alcohol-induced	Sudden cardiac failure, alcohol-induced	617223
Spastic paraplegia 78, autosomal recessive	Spastic paraplegia 78, autosomal recessive	617225
Combined oxidative phosphorylation deficiency 31	Combined oxidative phosphorylation deficiency 31	617228
Muscular dystrophy, limb-girdle, type 2Z	Muscular dystrophy, limb-girdle, type 2Z	617232
Preimplantation embryonic lethality 2	Preimplantation embryonic lethality 2	617234
Myoclonus, intractable, neonatal	Myoclonus, intractable, neonatal	617235
Cone-rod dystrophy and hearing loss	Cone-rod dystrophy and hearing loss	617236
Immunodeficiency 49	Immunodeficiency 49	617237
Myopia 25, autosomal dominant	Myopia 25, autosomal dominant	617238
Myasthenic syndrome, congenital, 21, presynaptic	Myasthenic syndrome, congenital, 21, presynaptic	617239
Lung disease, immunodeficiency, and chromosome breakage syndrome	Lung disease, immunodeficiency, and chromosome breakage syndrome	617241
Fanconi anemia, complementation group V	Fanconi anemia, complementation group V	617243
Fanconi anemia, complementation group R	Fanconi anemia, complementation group R	617244
FANCONI ANEMIA, COMPLEMENTATION GROUP U	FANCONI ANEMIA, COMPLEMENTATION GROUP U	617247
3-methylglutaconic aciduria, type VIII	3-methylglutaconic aciduria, type VIII	617248
Uncombable hair syndrome 2	Uncombable hair syndrome 2	617251
Uncombable hair syndrome 3	Uncombable hair syndrome 3	617252
Seckel syndrome 10	Seckel syndrome 10	617253
Lissencephaly 8	Lissencephaly 8	617255
Myopathy, myofibrillar, 8	Myopathy, myofibrillar, 8	617258
Global developmental delay, absent or hypoplastic corpus callosum, and dysmorphic facies	Global developmental delay, absent or hypoplastic corpus callosum, and dysmorphic facies	617260
Neurodevelopmental disorder with hypotonia, seizures, and absent language	Neurodevelopmental disorder with hypotonia, seizures, and absent language	617268
Mental retardation, autosomal recessive 58	Mental retardation, autosomal recessive 58	617270
Nephronophthisis 20	Nephronophthisis 20	617271
Glaucoma 3, primary congenital, E	Glaucoma 3, primary congenital, E	617272
Tooth agenesis, selective, 9	Tooth agenesis, selective, 9	617275
Developmental and epileptic encephalopathy 48	Developmental and epileptic encephalopathy 48	617276
Atrial fibrillation, familial, 18	Atrial fibrillation, familial, 18	617280
Epileptic encephalopathy, early infantile, 49	Epileptic encephalopathy, early infantile, 49	617281
Dystonia, childhood-onset, with optic atrophy and basal ganglia abnormalities	Dystonia, childhood-onset, with optic atrophy and basal ganglia abnormalities	617282
Dystonia 28, childhood-onset	Dystonia 28, childhood-onset	617284
Epilepsy, early-onset, vitamin b6-dependent	Epilepsy, early-onset, vitamin b6-dependent	617290
Epidermolysis bullosa simplex, generalized, with scarring and hair loss	Epidermolysis bullosa simplex, generalized, with scarring and hair loss	617294
Spastic paraplegia, intellectual disability, nystagmus, and obesity	Spastic paraplegia, intellectual disability, nystagmus, and obesity	617296
Amelogenesis imperfecta, type IJ	Amelogenesis imperfecta, type IJ	617297
Lymphatic malformation 7	Lymphatic malformation 7	617300
Glycine encephalopathy with normal serum glycine	Glycine encephalopathy with normal serum glycine	617301
Optic atrophy 11	Optic atrophy 11	617302
Mucopolysaccharidosis-Plus syndrome	Mucopolysaccharidosis-Plus syndrome	617303
Retinitis pigmentosa 77	Retinitis pigmentosa 77	617304
Coloboma, osteopetrosis, microphthalmia, macrocephaly, albinism, and deafness	Coloboma, osteopetrosis, microphthalmia, macrocephaly, albinism, and deafness	617306
Bile acid synthesis defect, congenital, 6	Bile acid synthesis defect, congenital, 6	617308
Anterior segment dysgenesis 6, multiple subtypes	Anterior segment dysgenesis 6, multiple subtypes	617315
Anterior segment dysgenesis 8	Anterior segment dysgenesis 8	617319
Ichthyosis, congenital, autosomal recessive 12	Ichthyosis, congenital, autosomal recessive 12	617320
Yao syndrome	Yao syndrome	617321
Intellectual developmental disorder, autosomal recessive 59	Intellectual developmental disorder, autosomal recessive 59	617323
Hypotonia, ataxia, and delayed development syndrome	Hypotonia, ataxia, and delayed development syndrome	617330
Intellectual developmental disorder with dysmorphic facies and ptosis	Intellectual developmental disorder with dysmorphic facies and ptosis	617333
Nemaline myopathy 11, autosomal recessive	Nemaline myopathy 11, autosomal recessive	617336
Ectodermal dysplasia 12, Hypohidrotic/hair/tooth/nail type	Ectodermal dysplasia 12, Hypohidrotic/hair/tooth/nail type	617337
Epileptic encephalopathy, early infantile, 51	Epileptic encephalopathy, early infantile, 51	617339
Cerebroretinal microangiopathy with calcifications and cysts 2	Cerebroretinal microangiopathy with calcifications and cysts 2	617341
Hyperparathyroidism 4	Hyperparathyroidism 4	617343
Aortic aneurysm, familial thoracic 11, susceptibility to	Aortic aneurysm, familial thoracic 11, susceptibility to	617349
Epileptic encephalopathy, early infantile, 52	Epileptic encephalopathy, early infantile, 52	617350
Mulchandani-Bhoj-Conlin syndrome	Mulchandani-Bhoj-Conlin syndrome	617352
Congenital heart defects, dysmorphic facial features, and intellectual developmental disorder	Congenital heart defects, dysmorphic facial features, and intellectual developmental disorder	617360
Congenital heart defects and ectodermal dysplasia	Congenital heart defects and ectodermal dysplasia	617364
Peroxisome biogenesis disorder 10B	Peroxisome biogenesis disorder 10B	617370
Avascular necrosis of femoral head, primary, 2	Avascular necrosis of femoral head, primary, 2	617383
Hyperphenylalaninemia, MILD, non-bh4-deficient	Hyperphenylalaninemia, MILD, non-bh4-deficient	617384
Autoinflammation with arthritis and dyskeratosis	Autoinflammation with arthritis and dyskeratosis	617388
Epileptic encephalopathy, early infantile, 53	Epileptic encephalopathy, early infantile, 53	617389
Epileptic encephalopathy, early infantile, 54	Epileptic encephalopathy, early infantile, 54	617391
Ectodermal dysplasia 13, Hair/tooth type	Ectodermal dysplasia 13, Hair/tooth type	617392
Neurodevelopmental disorder with epilepsy, cataracts, feeding difficulties, and delayed brain myelination	Neurodevelopmental disorder with epilepsy, cataracts, feeding difficulties, and delayed brain myelination	617393
Sclerosing cholangitis, neonatal	Sclerosing cholangitis, neonatal	617394
Congenital disorder of glycosylation, type IIq	Congenital disorder of glycosylation, type IIq	617395
Anauxetic dysplasia 2	Anauxetic dysplasia 2	617396
Pseudo-Torch syndrome 2	Pseudo-Torch syndrome 2	617397
Cutis laxa, autosomal recessive, type IIC	Cutis laxa, autosomal recessive, type IIC	617402
Cutis laxa, autosomal recessive, type IID	Cutis laxa, autosomal recessive, type IID	617403
Muscular dystrophy, congenital, with cataracts and intellectual disability	Muscular dystrophy, congenital, with cataracts and intellectual disability	617404
Short-Rib thoracic dysplasia 17 with or without polydactyly	Short-Rib thoracic dysplasia 17 with or without polydactyly	617405
Bardet-Biedl syndrome 21	Bardet-Biedl syndrome 21	617406
Diamond-Blackfan anemia 16	Diamond-Blackfan anemia 16	617408
Diamond-Blackfan anemia 17	Diamond-Blackfan anemia 17	617409
Brachycephaly, trichomegaly, and developmental delay	Brachycephaly, trichomegaly, and developmental delay	617412
Immunoskeletal dysplasia with neurodevelopmental abnormalities	Immunoskeletal dysplasia with neurodevelopmental abnormalities	617425
Intellectual developmental disorder, autosomal recessive 60	Intellectual developmental disorder, autosomal recessive 60	617432
Retinitis pigmentosa 78	Retinitis pigmentosa 78	617433
Lopes-Maciel-Rodan syndrome	Lopes-Maciel-Rodan syndrome	617435
Craniosynostosis 7	Craniosynostosis 7	617439
Thrombocytopenia, anemia, and myelofibrosis	Thrombocytopenia, anemia, and myelofibrosis	617441
Premature ovarian failure 13	Premature ovarian failure 13	617442
Bleeding disorder, platelet-type, 21	Bleeding disorder, platelet-type, 21	617443
Intellectual developmental disorder with gastrointestinal difficulties and high pain threshold	Intellectual developmental disorder with gastrointestinal difficulties and high pain threshold	617450
Intellectual developmental disorder with dysmorphic facies, seizures, and distal limb anomalies	Intellectual developmental disorder with dysmorphic facies, seizures, and distal limb anomalies	617452
Retinitis pigmentosa 79	Retinitis pigmentosa 79	617460
Townes-Brocks syndrome 2	Townes-Brocks syndrome 2	617466
Arthrogryposis multiplex congenita, neurogenic, with myelin defect	Arthrogryposis multiplex congenita, neurogenic, with myelin defect	617468
Specific granule deficiency 2	Specific granule deficiency 2	617475
Structural heart defects and renal anomalies syndrome	Structural heart defects and renal anomalies syndrome	617478
46,xx sex reversal 4	46,xx sex reversal 4	617480
Neurodevelopmental disorder with microcephaly, hypotonia, and variable brain anomalies	Neurodevelopmental disorder with microcephaly, hypotonia, and variable brain anomalies	617481
Neurodevelopmental disorder with involuntary movements	Neurodevelopmental disorder with involuntary movements	617493
Noonan syndrome-like disorder with loose anagen hair 2	Noonan syndrome-like disorder with loose anagen hair 2	617506
Peho-Like syndrome	Peho-Like syndrome	617507
Immunodeficiency 52	Immunodeficiency 52	617514
Stankiewicz-Isidor syndrome	Stankiewicz-Isidor syndrome	617516
Neurodevelopmental disorder with hypotonia, neuropathy, and deafness	Neurodevelopmental disorder with hypotonia, neuropathy, and deafness	617519
Microcephaly 18, primary, autosomal dominant	Microcephaly 18, primary, autosomal dominant	617520
Neurodevelopmental disorder with midbrain and hindbrain malformations	Neurodevelopmental disorder with midbrain and hindbrain malformations	617523
Erythrokeratodermia variabilis et progressiva 2	Erythrokeratodermia variabilis et progressiva 2	617524
Erythrokeratodermia variabilis et progressiva 3	Erythrokeratodermia variabilis et progressiva 3	617525
Erythrokeratodermia variabilis et progressiva 4	Erythrokeratodermia variabilis et progressiva 4	617526
Neurodevelopmental disorder with progressive microcephaly, spasticity, and brain anomalies	Neurodevelopmental disorder with progressive microcephaly, spasticity, and brain anomalies	617527
Intellectual developmental disorder with neuropsychiatric features	Intellectual developmental disorder with neuropsychiatric features	617532
Rahman syndrome	Rahman syndrome	617537
Pituitary adenoma 5, multiple types	Pituitary adenoma 5, multiple types	617540
Gaze palsy, familial horizontal, with progressive scoliosis, 2	Gaze palsy, familial horizontal, with progressive scoliosis, 2	617542
Retinal dystrophy with or without macular staphyloma	Retinal dystrophy with or without macular staphyloma	617547
Gabriele-De vries syndrome	Gabriele-De vries syndrome	617557
Spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy	Spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy	617560
Cohen-Gibson syndrome	Cohen-Gibson syndrome	617561
Meckel syndrome 13	Meckel syndrome 13	617562
Orofaciodigital syndrome XVI	Orofaciodigital syndrome XVI	617563
Meier-Gorlin syndrome 8	Meier-Gorlin syndrome 8	617564
Perrault syndrome 6	Perrault syndrome 6	617565
Ichthyosis, congenital, autosomal recessive 14	Ichthyosis, congenital, autosomal recessive 14	617571
Exudative vitreoretinopathy 7	Exudative vitreoretinopathy 7	617572
Ichthyosis, congenital, autosomal recessive 13	Ichthyosis, congenital, autosomal recessive 13	617574
Nephrotic syndrome, type 14	Nephrotic syndrome, type 14	617575
Spermatogenic failure 18	Spermatogenic failure 18	617576
Ciliary dyskinesia, primary, 37	Ciliary dyskinesia, primary, 37	617577
Spinocerebellar ataxia, autosomal recessive 25	Spinocerebellar ataxia, autosomal recessive 25	617584
Immunodeficiency 53	Immunodeficiency 53	617585
